"22","15979","100","26082019"
"22","15846","100","26082019"
"22","18277","100","26082019"
"22","7304","100","26082019"
"22","4539","100","26082019"
"22","16143","100","26082019"
"22","16039","100","26082019"
"22","10526","100","26082019"
"22","16190","100","26082019"
"22","16685","100","26082019"
"23","16502","100","28082019"
"23","18262","100","28082019"
"23","16539","100","28082019"
"23","18237","100","28082019"
"23","4268","100","28082019"
"23","15870","100","28082019"
"23","4686","100","28082019"
"23","8867","100","28082019"
"23","16674","100","28082019"
"23","10255","100","28082019"
"23","15860","100","28082019"
"24","15871","100","28082019"
"25","16677","100","28082019"
"25","4451","100","28082019"
"25","15925","100","28082019"
"25","16141","100","28082019"
"25","16552","100","28082019"
"25","3425","100","28082019"
"25","15926","100","28082019"
"25","16467","100","28082019"
"25","16651","100","28082019"
"25","4524","100","28082019"
"25","4453","100","28082019"
"26","16466","100","15082019"
"26","3468","100","15082019"
"26","3512","100","15082019"
"26","16351","100","15082019"
"26","4539","100","15082019"
"26","4547","100","15082019"
"26","16297","100","15082019"
"26","16400","100","15082019"
"26","16251","100","15082019"
"26","16669","100","15082019"
"26","17542","100","15082019"
"27","16502","100","28082019"
"27","16592","100","28082019"
"27","4531","100","28082019"
"27","15831","100","28082019"
"27","7304","100","28082019"
"27","5980","100","28082019"
"27","12669","100","28082019"
"27","16665","100","28082019"
"27","18275","100","28082019"
"27","18160","100","28082019"
"27","16546","100","28082019"
"28","16597","100","14082019"
"29","3446","100","01092019"
"29","3552","100","01092019"
"29","3424","100","01092019"
"29","3574","100","01092019"
"29","3649","100","01092019"
"29","3486","100","01092019"
"29","3411","100","01092019"
"29","3425","100","01092019"
"29","3625","100","01092019"
"29","3501","100","01092019"
"29","3639","100","01092019"
"30","16674","100","03092019"
"30","16123","100","03092019"
"30","15476","100","03092019"
"30","18277","100","03092019"
"30","16570","100","03092019"
"30","18181","100","03092019"
"30","5980","100","03092019"
"30","18245","100","03092019"
"30","18302","100","03092019"
"30","18281","100","03092019"
"30","15870","100","03092019"
"31","16190","100","04092019"
"31","4401","100","04092019"
"31","16032","100","04092019"
"31","15962","100","04092019"
"31","16629","100","04092019"
"31","17475","100","04092019"
"31","16199","100","04092019"
"31","16091","100","04092019"
"31","4244","100","04092019"
"31","4348","100","04092019"
"31","15982","100","04092019"
"32","16313","100","06092019"
"32","18108","100","06092019"
"32","17060","100","06092019"
"32","16599","100","06092019"
"32","18294","100","06092019"
"32","15907","100","06092019"
"32","4248","100","06092019"
"32","16338","100","06092019"
"32","17689","100","06092019"
"32","18105","100","06092019"
"32","18275","100","06092019"
"32","18333","100","06092019"
"32","18160","100","06092019"
"33","4539","100","07092019"
"34","9282","100","10092019"
"34","16116","100","10092019"
"34","16569","100","10092019"
"34","15871","100","10092019"
"34","12767","100","10092019"
"34","15870","100","10092019"
"34","18177","100","10092019"
"34","16420","100","10092019"
"34","16502","100","10092019"
"34","15861","100","10092019"
"34","15864","100","10092019"
"34","17365","100","10092019"
"34","8955","100","10092019"
"34","16646","100","10092019"
"35","4425","100","17092019"
"35","16653","100","17092019"
"35","3501","100","17092019"
"35","4331","100","17092019"
"35","4272","100","17092019"
"35","17641","100","17092019"
"35","8034","100","17092019"
"35","3869","100","17092019"
"35","15968","100","17092019"
"35","3411","100","17092019"
"35","4034","100","17092019"
"35","4280","100","17092019"
"35","4453","100","17092019"
"36","3644","100","18092019"
"36","18130","100","18092019"
"37","16464","100","21092019"
"37","4453","100","21092019"
"37","4378","100","21092019"
"37","4502","100","21092019"
"37","4242","100","21092019"
"37","14696","100","21092019"
"37","4349","100","21092019"
"37","4340","100","21092019"
"37","3440","100","21092019"
"37","17937","100","21092019"
"37","16255","100","21092019"
"38","17270","100","25092019"
"38","17781","100","25092019"
"38","17836","100","25092019"
"38","17120","100","25092019"
"38","17591","100","25092019"
"38","16711","100","25092019"
"38","17475","100","25092019"
"38","17133","100","25092019"
"38","18016","100","25092019"
"38","17372","100","25092019"
"38","18072","100","25092019"
"39","4280","100","25092019"
"39","4274","100","25092019"
"39","4348","100","25092019"
"39","4525","100","25092019"
"39","4256","100","25092019"
"39","4425","100","25092019"
"39","4453","100","25092019"
"39","4505","100","25092019"
"39","4265","100","25092019"
"39","18263","100","25092019"
"39","4502","100","25092019"
"39","4537","100","25092019"
"39","4243","100","25092019"
"39","4469","100","25092019"
"39","4248","100","25092019"
"39","4268","100","25092019"
"39","4349","100","25092019"
"39","13017","100","25092019"
"39","4253","100","25092019"
"39","4524","100","25092019"
"39","4539","100","25092019"
"40","12092","100","29092019"
"40","8916","100","29092019"
"40","14032","100","29092019"
"40","14287","100","29092019"
"40","10458","100","29092019"
"40","14689","100","29092019"
"40","4871","100","29092019"
"40","10469","100","29092019"
"40","11807","100","29092019"
"40","13755","100","29092019"
"40","7207","100","29092019"
"41","16598","100","29092019"
"41","13537","100","29092019"
"41","18254","100","29092019"
"41","18293","100","29092019"
"41","16268","100","29092019"
"41","16895","100","29092019"
"41","16443","100","29092019"
"41","16228","100","29092019"
"41","17647","100","29092019"
"41","3575","100","29092019"
"41","18227","100","29092019"
"42","4248","100","29092019"
"42","4501","100","29092019"
"42","4256","100","29092019"
"42","16290","100","29092019"
"42","4425","100","29092019"
"42","4499","100","29092019"
"42","7955","100","29092019"
"42","4539","100","29092019"
"42","4268","100","29092019"
"42","15883","100","29092019"
"42","11763","100","29092019"
"43","14601","100","29092019"
"43","16472","100","29092019"
"43","18128","100","29092019"
"43","4280","100","29092019"
"43","16674","100","29092019"
"43","15899","100","29092019"
"43","4431","100","29092019"
"43","16444","100","29092019"
"43","16351","100","29092019"
"43","16297","100","29092019"
"43","16400","100","29092019"
"44","17447","100","29092019"
"44","15950","100","29092019"
"44","14601","100","29092019"
"44","4237","100","29092019"
"44","4280","100","29092019"
"44","16000","100","29092019"
"44","15966","100","29092019"
"44","18217","100","29092019"
"44","16068","100","29092019"
