4.685352444648742676e-01
4.414167404174804688e-01
4.210460186004638672e-01
4.033444523811340332e-01
3.872244358062744141e-01
3.721818029880523682e-01
3.579474091529846191e-01
3.443702161312103271e-01
3.313774764537811279e-01
3.189216852188110352e-01
3.069845139980316162e-01
2.955604493618011475e-01
2.846480906009674072e-01
2.742523849010467529e-01
2.643716037273406982e-01
2.550048232078552246e-01
2.461467683315277100e-01
2.377873957157135010e-01
2.299169003963470459e-01
2.225205451250076294e-01
2.155822366476058960e-01
2.090818285942077637e-01
2.030027359724044800e-01
1.973247081041336060e-01
1.920261681079864502e-01
1.870878785848617554e-01
1.824883818626403809e-01
1.782111227512359619e-01
1.742317527532577515e-01
1.705338358879089355e-01
1.670987457036972046e-01
1.639086455106735229e-01
1.609482020139694214e-01
1.581996828317642212e-01
1.556479185819625854e-01
1.532809436321258545e-01
1.510829776525497437e-01
1.490439027547836304e-01
1.471503823995590210e-01
1.453924328088760376e-01
1.437594443559646606e-01
1.422415971755981445e-01
1.408318430185317993e-01
1.395208537578582764e-01
1.383017301559448242e-01
1.371666043996810913e-01
1.361101418733596802e-01
1.351247876882553101e-01
1.342071890830993652e-01
1.333512067794799805e-01
1.325524449348449707e-01
1.318069994449615479e-01
1.311101168394088745e-01
1.304589211940765381e-01
1.298494637012481689e-01
1.292791962623596191e-01
1.287452280521392822e-01
1.282447874546051025e-01
1.277755200862884521e-01
1.273350566625595093e-01
1.269219070672988892e-01
1.265332251787185669e-01
1.261679977178573608e-01
1.258244663476943970e-01
1.255011260509490967e-01
1.251963227987289429e-01
1.249094605445861816e-01
1.246386989951133728e-01
1.243832707405090332e-01
1.241422891616821289e-01
1.239146292209625244e-01
1.236993670463562012e-01
1.234959810972213745e-01
1.233033388853073120e-01
1.231212690472602844e-01
1.229486167430877686e-01
1.227848231792449951e-01
1.226293668150901794e-01
1.224819421768188477e-01
1.223419532179832458e-01
1.222090944647789001e-01
1.220826804637908936e-01
1.219625994563102722e-01
1.218483075499534607e-01
1.217395067214965820e-01
1.216359809041023254e-01
1.215372383594512939e-01
1.214433684945106506e-01
1.213536486029624939e-01
1.212679818272590637e-01
1.211863756179809570e-01
1.211083829402923584e-01
1.210339218378067017e-01
1.209629252552986145e-01
1.208950504660606384e-01
1.208299770951271057e-01
1.207678169012069702e-01
1.207081526517868042e-01
1.206511482596397400e-01
1.205964088439941406e-01
